timestamp,seq,mode,board,cam,meas_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,mono_dist,meas_az,meas_el
1779608112.856863,0,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608112.922918,1,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608112.989185,2,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.062731,3,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.118267,4,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.185285,5,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.254895,6,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.321041,7,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.386927,8,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.452194,9,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.522637,10,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.589226,11,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.654326,12,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.720027,13,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.786327,14,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.855172,15,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.920763,16,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608113.988513,17,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.054608,18,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.120493,19,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.188482,20,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.254331,21,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.319031,22,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.385218,23,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.452447,24,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.518024,25,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.588903,26,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.654365,27,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.721834,28,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779608114.786916,29,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
