timestamp,seq,mode,board,cam,meas_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,mono_dist,meas_az,meas_el
1779607632.994403,0,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.059957,1,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.126502,2,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.192815,3,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.259496,4,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.326782,5,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.395096,6,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.461641,7,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.528436,8,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.596102,9,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.662199,10,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.728279,11,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.793974,12,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.861270,13,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.929513,14,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607633.995455,15,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.060124,16,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.126752,17,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.192821,18,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.259156,19,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.329958,20,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.392138,21,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.463593,22,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.525379,23,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.596176,24,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.662081,25,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.728019,26,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.794218,27,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.859387,28,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.925551,29,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607634.996697,30,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.061811,31,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.127235,32,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.192440,33,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.263471,34,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.328552,35,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.393859,36,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.459844,37,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.526828,38,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.596531,39,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.660745,40,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.726467,41,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.791583,42,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.862366,43,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607635.927747,44,static_single,BOARD_1,2,0,1860.000,1040.000,1980.000,1120.000,1920.000,1080.000,120.000,80.000,300.000000,0.000000,0.000000
1779607636.071990,0,two_crossing,BOARD_1,2,0,840.000,980.000,960.000,1060.000,900.000,1020.000,120.000,80.000,300.000000,355.351562,0.275000
1779607636.071990,0,two_crossing,BOARD_1,2,1,2880.000,1100.000,3000.000,1180.000,2940.000,1140.000,120.000,80.000,340.000000,4.648438,-0.275000
1779607636.142230,1,two_crossing,BOARD_1,2,0,863.330,980.000,983.330,1060.000,923.330,1020.000,120.000,80.000,300.000000,355.457884,0.275000
1779607636.142230,1,two_crossing,BOARD_1,2,1,2856.670,1100.000,2976.670,1180.000,2916.670,1140.000,120.000,80.000,340.000000,4.542116,-0.275000
1779607636.203694,2,two_crossing,BOARD_1,2,0,886.670,980.000,1006.670,1060.000,946.670,1020.000,120.000,80.000,300.000000,355.564251,0.275000
1779607636.203694,2,two_crossing,BOARD_1,2,1,2833.330,1100.000,2953.330,1180.000,2893.330,1140.000,120.000,80.000,340.000000,4.435749,-0.275000
1779607636.274427,3,two_crossing,BOARD_1,2,0,910.000,980.000,1030.000,1060.000,970.000,1020.000,120.000,80.000,300.000000,355.670573,0.275000
1779607636.274427,3,two_crossing,BOARD_1,2,1,2810.000,1100.000,2930.000,1180.000,2870.000,1140.000,120.000,80.000,340.000000,4.329427,-0.275000
1779607636.340246,4,two_crossing,BOARD_1,2,0,933.330,980.000,1053.330,1060.000,993.330,1020.000,120.000,80.000,300.000000,355.776895,0.275000
1779607636.340246,4,two_crossing,BOARD_1,2,1,2786.670,1100.000,2906.670,1180.000,2846.670,1140.000,120.000,80.000,340.000000,4.223105,-0.275000
1779607636.407230,5,two_crossing,BOARD_1,2,0,956.670,980.000,1076.670,1060.000,1016.670,1020.000,120.000,80.000,300.000000,355.883262,0.275000
1779607636.407230,5,two_crossing,BOARD_1,2,1,2763.330,1100.000,2883.330,1180.000,2823.330,1140.000,120.000,80.000,340.000000,4.116738,-0.275000
1779607636.474390,6,two_crossing,BOARD_1,2,0,980.000,980.000,1100.000,1060.000,1040.000,1020.000,120.000,80.000,300.000000,355.989583,0.275000
1779607636.474390,6,two_crossing,BOARD_1,2,1,2740.000,1100.000,2860.000,1180.000,2800.000,1140.000,120.000,80.000,340.000000,4.010417,-0.275000
1779607636.540672,7,two_crossing,BOARD_1,2,0,1003.330,980.000,1123.330,1060.000,1063.330,1020.000,120.000,80.000,300.000000,356.095905,0.275000
1779607636.540672,7,two_crossing,BOARD_1,2,1,2716.670,1100.000,2836.670,1180.000,2776.670,1140.000,120.000,80.000,340.000000,3.904095,-0.275000
