timestamp,seq,mode,board,cam,meas_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,mono_dist,meas_az,meas_el
1780313734.815205,,,BOARD_2,0,0,1303.000,842.000,2795.000,2146.000,2049.000,1494.000,1492.000,1304.000,4.180000,34.896491,7.602500
1780313735.163891,,,BOARD_2,0,0,1304.000,841.000,2796.000,2145.000,2050.000,1493.000,1492.000,1304.000,4.180000,34.901048,7.607083
1780313735.491236,,,BOARD_2,0,0,1333.000,848.000,2825.000,2152.000,2079.000,1500.000,1492.000,1304.000,4.180000,35.033209,7.575000
1780313735.835613,,,BOARD_2,0,0,1342.000,900.000,2834.000,2204.000,2088.000,1552.000,1492.000,1304.000,4.180000,35.074225,7.336667
1780313736.167122,,,BOARD_2,0,0,1325.000,911.000,2817.000,2215.000,2071.000,1563.000,1492.000,1304.000,4.180000,34.996751,7.286250
1780313736.510484,,,BOARD_2,0,0,1331.000,909.000,2823.000,2213.000,2077.000,1561.000,1492.000,1304.000,4.180000,35.024095,7.295417
1780313736.833193,,,BOARD_2,0,0,1762.000,1165.000,2386.000,1957.000,2074.000,1561.000,624.000,792.000,10.000000,35.010423,7.295417
1780313737.151210,,,BOARD_2,0,0,1749.000,1157.000,2373.000,1949.000,2061.000,1553.000,624.000,792.000,10.000000,34.951178,7.332083
1780313737.470087,,,BOARD_2,0,0,1742.000,1153.000,2366.000,1945.000,2054.000,1549.000,624.000,792.000,10.000000,34.919277,7.350417
1780313737.799020,,,BOARD_2,0,0,1290.000,895.000,2782.000,2199.000,2036.000,1547.000,1492.000,1304.000,4.180000,34.837246,7.359583
1780313738.133415,,,BOARD_2,0,0,1289.000,894.000,2781.000,2198.000,2035.000,1546.000,1492.000,1304.000,4.180000,34.832689,7.364167
1780313738.474230,,,BOARD_2,0,0,1727.000,1150.000,2351.000,1942.000,2039.000,1546.000,624.000,792.000,10.000000,34.850918,7.364167
1780313738.811574,,,BOARD_2,0,0,1294.000,897.000,2786.000,2201.000,2040.000,1549.000,1492.000,1304.000,4.180000,34.855475,7.350417
1780313739.151551,,,BOARD_2,0,0,1295.000,896.000,2787.000,2200.000,2041.000,1548.000,1492.000,1304.000,4.180000,34.860032,7.355000
1780313739.489259,,,BOARD_2,0,0,1298.000,894.000,2790.000,2198.000,2044.000,1546.000,1492.000,1304.000,4.180000,34.873704,7.364167
1780313739.829193,,,BOARD_2,0,0,1728.000,1146.000,2352.000,1938.000,2040.000,1542.000,624.000,792.000,10.000000,34.855475,7.382500
1780313740.160935,,,BOARD_2,0,0,1325.000,887.000,2817.000,2191.000,2071.000,1539.000,1492.000,1304.000,4.180000,34.996751,7.396250
1780313740.504871,,,BOARD_2,0,0,1292.000,879.000,2784.000,2183.000,2038.000,1531.000,1492.000,1304.000,4.180000,34.846360,7.432917
1780313740.831787,,,BOARD_2,0,0,1299.000,867.000,2791.000,2171.000,2045.000,1519.000,1492.000,1304.000,4.180000,34.878261,7.487917
1780313741.177656,,,BOARD_2,0,0,1301.000,861.000,2793.000,2165.000,2047.000,1513.000,1492.000,1304.000,4.180000,34.887376,7.515417
1780313741.523884,,,BOARD_2,0,0,1330.000,922.000,2822.000,2226.000,2076.000,1574.000,1492.000,1304.000,4.180000,35.019537,7.235833
1780313741.865397,,,BOARD_2,0,0,1310.000,1197.000,2802.000,2501.000,2056.000,1849.000,1492.000,1304.000,4.180000,34.928392,5.975417
1780313742.198135,,,BOARD_2,0,0,1315.000,1742.000,2807.000,3046.000,2061.000,2394.000,1492.000,1304.000,4.180000,34.951178,3.477500
1780313744.550935,,,BOARD_2,0,0,1316.000,1497.000,2808.000,2801.000,2062.000,2149.000,1492.000,1304.000,4.180000,34.955735,4.600417
1780313744.888921,,,BOARD_2,0,0,1306.000,1206.000,2798.000,2510.000,2052.000,1858.000,1492.000,1304.000,4.180000,34.910162,5.934167
1780313745.235449,,,BOARD_2,0,0,1310.000,1169.000,2802.000,2473.000,2056.000,1821.000,1492.000,1304.000,4.180000,34.928392,6.103750
1780313745.566552,,,BOARD_2,0,0,1769.000,1419.000,2393.000,2211.000,2081.000,1815.000,624.000,792.000,10.000000,35.042324,6.131250
1780313745.909125,,,BOARD_2,0,0,1313.000,1163.000,2805.000,2467.000,2059.000,1815.000,1492.000,1304.000,4.180000,34.942064,6.131250
1780313746.234847,,,BOARD_2,0,0,1949.000,1595.000,2185.000,2071.000,2067.000,1833.000,236.000,476.000,26.430000,34.978522,6.048750
